uniqueid,assignmentid,workerid,hitid,ipaddress,browser,platform,language,cond,counterbalance,codeversion,beginhit,beginexp,endhit,bonus,status,datastring
A3DBM65X3NT9OA:333U7HK6I9FBV8VR9QGS6T1YNJ6DJ5,333U7HK6I9FBV8VR9QGS6T1YNJ6DJ5,A3DBM65X3NT9OA,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-04 00:43:31.496297,,2015-12-04 01:11:55.649142,0,101,
A3CBIJXASM4IKU:3FUI0JHJPXY2S2R5DGITDDYX05X33F,3FUI0JHJPXY2S2R5DGITDDYX05X33F,A3CBIJXASM4IKU,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-01 20:27:01.319601,,2015-12-01 20:43:54.401058,0,101,
A1YQJGPW6E59Z8:3SNVL38CI4SW10VVRFLTN2JTH4XCKY,3SNVL38CI4SW10VVRFLTN2JTH4XCKY,A1YQJGPW6E59Z8,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-01 21:54:06.141536,,2015-12-01 22:02:54.120913,0,102,
AU2C0Q45DVGJO:3XLBSAQ9Z4CLEEZL0ZGSUVFSK6A7ZL,3XLBSAQ9Z4CLEEZL0ZGSUVFSK6A7ZL,AU2C0Q45DVGJO,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-03 22:04:25.68574,,2015-12-03 22:15:00.947787,0,102,
AFXEBGX1I0ZR3:3G2UL9A02DEJQ4FAYUJHXXMXFYL67T,3G2UL9A02DEJQ4FAYUJHXXMXFYL67T,AFXEBGX1I0ZR3,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-01 20:38:48.281604,,2015-12-01 20:52:28.317014,0,102,
A3VHSUZLPDROAP:3TAYZSBPLL8HR1G1ZV5P2B1HMBMS2J,3TAYZSBPLL8HR1G1ZV5P2B1HMBMS2J,A3VHSUZLPDROAP,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-03 20:40:37.314498,,2015-12-03 20:52:30.086388,0,101,
ADAVXRL0AWEU2:3MMN5BL1WZ43EOZFJYN89C730WEM3E,3MMN5BL1WZ43EOZFJYN89C730WEM3E,ADAVXRL0AWEU2,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-01 20:47:29.435672,,2015-12-01 20:56:13.409616,0,102,
A333FIZF81CUBW:379J5II41OGMI4XR863PSQWBRGGELX,379J5II41OGMI4XR863PSQWBRGGELX,A333FIZF81CUBW,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-01 22:00:19.41979,,2015-12-01 22:13:39.940288,0,101,
A1OZL7QG65HABF:379J5II41OGMI4XR863PSQWBRGHELY,379J5II41OGMI4XR863PSQWBRGHELY,A1OZL7QG65HABF,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-01 22:24:06.868358,,2015-12-01 22:35:48.742494,0,101,
A2G4SGQKNZOCV2:3QECW5O0KH1A5YC36ECDAN0F8485T3,3QECW5O0KH1A5YC36ECDAN0F8485T3,A2G4SGQKNZOCV2,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-04 02:30:56.293228,,2015-12-04 02:45:54.128989,0,101,
A2FLHXD97VI8F4:3YDGXNSEOZU9BVGFPBI8EZYEUVT84D,3YDGXNSEOZU9BVGFPBI8EZYEUVT84D,A2FLHXD97VI8F4,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-04 02:45:06.552198,,2015-12-04 02:54:24.366685,0,101,
A3DXUDP72R7GE1:3MB8LZR5BFTP44P14SESQL9GBH0LKK,3MB8LZR5BFTP44P14SESQL9GBH0LKK,A3DXUDP72R7GE1,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-03 21:02:29.217565,,2015-12-03 21:13:19.307465,0,101,
A3313H7VJ758E5:3Q5ZZ9ZEVOFR7EKF3G1IJR4SUR8852,3Q5ZZ9ZEVOFR7EKF3G1IJR4SUR8852,A3313H7VJ758E5,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-03 22:08:35.509148,,2015-12-03 22:23:51.600157,0,101,
A21R62CIBPAHCG:3XM0HYN6NKZC9PCP0YWW975VWU6EPS,3XM0HYN6NKZC9PCP0YWW975VWU6EPS,A21R62CIBPAHCG,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-03 21:04:29.457001,,2015-12-03 21:14:56.022535,0,101,
ASV33FR0JH283:3N1FSUEFL50LSQC66JTO0RCF5MJ4D8,3N1FSUEFL50LSQC66JTO0RCF5MJ4D8,ASV33FR0JH283,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-04 01:02:21.026626,,2015-12-04 01:15:09.255074,0,102,
A19C6T7B0H4PAQ:33LKR6A5KEKBHGBK5RA17XNYWOMT1S,33LKR6A5KEKBHGBK5RA17XNYWOMT1S,A19C6T7B0H4PAQ,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-03 21:14:16.394077,,2015-12-03 21:23:19.522952,0,101,
A2RHB88CZANBEP:3F6KKYWMNB17EYMCOO8KZ0IFW33DN1,3F6KKYWMNB17EYMCOO8KZ0IFW33DN1,A2RHB88CZANBEP,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-03 21:03:25.113227,,2015-12-03 21:23:30.307027,0,101,
A1TTEDP628KOCU:3LKC68YZ3A3O5PMF6YDN6D75TTMWOG,3LKC68YZ3A3O5PMF6YDN6D75TTMWOG,A1TTEDP628KOCU,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-04 00:46:32.660645,,2015-12-04 00:57:11.981321,0,101,
A29DFGE6QGOAAL:31HQ4X3T3SANSN2991NUH70QSBLLS9,31HQ4X3T3SANSN2991NUH70QSBLLS9,A29DFGE6QGOAAL,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-04 00:47:01.768448,,2015-12-04 00:59:08.022037,0,101,
A1U9ZW9SEWWLJ0:3180JW2OT4CGRVGYUKY98HD6A2H5JY,3180JW2OT4CGRVGYUKY98HD6A2H5JY,A1U9ZW9SEWWLJ0,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-04 02:27:34.00341,,2015-12-04 02:40:07.64486,0,101,
A3Q1TSGNQW1SGY:3QAPZX2QN4DHQSWPQTM5S5VYRJJ20M,3QAPZX2QN4DHQSWPQTM5S5VYRJJ20M,A3Q1TSGNQW1SGY,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-04 02:29:16.707498,,2015-12-04 02:41:00.399984,0,101,
A275KTH8H4ONWV:37FMASSAYCRML0D1DC4MZ2YY7JDBIS,37FMASSAYCRML0D1DC4MZ2YY7JDBIS,A275KTH8H4ONWV,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-04 02:17:27.635696,,2015-12-04 02:32:52.952764,0,102,
A1T9Q6PL87RZ7F:3L4PIM1GQTGVR79VDRCFL5XQFOEYRY,3L4PIM1GQTGVR79VDRCFL5XQFOEYRY,A1T9Q6PL87RZ7F,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-04 02:36:48.871132,,2015-12-04 02:49:56.891873,0,101,
AMRSANB1335NS:37XITHEISW9IO48QHZUQOE57D13RCT,37XITHEISW9IO48QHZUQOE57D13RCT,AMRSANB1335NS,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-04 04:47:30.32746,,2015-12-04 04:59:29.511742,0,101,
A11BWYZDOA0IZ9:3RYC5T2D73T1ITHUM4GW8E4ECKIRP7,3RYC5T2D73T1ITHUM4GW8E4ECKIRP7,A11BWYZDOA0IZ9,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-04 04:50:09.888821,,2015-12-04 05:01:30.108604,0,101,
AD1DPWR60G7SQ:3TR2532VIPUCAZGCZ38E0NR67YZJ62,3TR2532VIPUCAZGCZ38E0NR67YZJ62,AD1DPWR60G7SQ,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-04 05:00:18.060281,,2015-12-04 05:12:52.370465,0,102,
A3JJ18VMHA0LUS:33IZTU6J811ISHJYNKQIS1VD0LCXSR,33IZTU6J811ISHJYNKQIS1VD0LCXSR,A3JJ18VMHA0LUS,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-04 05:04:11.755223,,2015-12-04 05:14:58.060926,0,101,
A2EJFTQCUKVHWV:3I33IC7ZWF2DR5U7IVJYHB7B164A2X,3I33IC7ZWF2DR5U7IVJYHB7B164A2X,A2EJFTQCUKVHWV,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-04 05:06:43.281855,,2015-12-04 05:21:45.650594,0,101,
AMO91XXDRD5JA:37Z929RLG98BB0AEIAPL3YA7NPOST3,37Z929RLG98BB0AEIAPL3YA7NPOST3,AMO91XXDRD5JA,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-04 05:12:04.628499,,2015-12-04 05:29:35.415048,0,101,
A1ESYH06VN3H8U:3RWE2M8QWHADFELICCKPKTYW3FN0NR,3RWE2M8QWHADFELICCKPKTYW3FN0NR,A1ESYH06VN3H8U,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-04 06:19:51.302938,,2015-12-04 06:32:33.548317,0,101,
A9BA2CL7WMG67:3UN61F00HWPXPJZB2P7IA8ZXLKOR5S,3UN61F00HWPXPJZB2P7IA8ZXLKOR5S,A9BA2CL7WMG67,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-04 06:37:52.777531,,,0,104,
A39MTMBOSPO0T5:3L70J4KAZGM0UFSNFK3FDUYFYYBDAT,3L70J4KAZGM0UFSNFK3FDUYFYYBDAT,A39MTMBOSPO0T5,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-05 01:23:58.379265,,2015-12-05 01:33:19.058294,0,101,
A1O81SOPKHK5RZ:39ASUFLU6X7HIYEGMP6D3KRYYONEXE,39ASUFLU6X7HIYEGMP6D3KRYYONEXE,A1O81SOPKHK5RZ,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-01 04:03:09.651526,,2015-12-01 04:13:52.742365,0,101,
A1GIA6WCGRJRY7:3OF2M9AATGO99T65JT51Y0KEQLGZKF,3OF2M9AATGO99T65JT51Y0KEQLGZKF,A1GIA6WCGRJRY7,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-01 04:04:42.77353,,2015-12-01 04:13:40.575361,0,101,
A24V62RTAJ6EUH:31T4R4OBOSG86LOB8LWKJXE7BJVC7O,31T4R4OBOSG86LOB8LWKJXE7BJVC7O,A24V62RTAJ6EUH,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-01 04:02:43.137222,,2015-12-01 04:15:26.568338,0,101,
A1J8TVICSRC70W:35USIKEBNRG8TP7XE106TU8NFCQ6N2,35USIKEBNRG8TP7XE106TU8NFCQ6N2,A1J8TVICSRC70W,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-01 04:19:48.836029,,,0,103,
A1MIR0TP081SKT:3A4TN5196KI5ZAUNLUIWAA31PMRCHQ,3A4TN5196KI5ZAUNLUIWAA31PMRCHQ,A1MIR0TP081SKT,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-01 04:04:57.463968,,2015-12-01 04:16:40.769383,0,101,
A8USZRJ6QY0D7:3PMBY0YE273CK4C4NIU4XT5D69JC90,3PMBY0YE273CK4C4NIU4XT5D69JC90,A8USZRJ6QY0D7,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-01 04:03:42.482722,,2015-12-01 04:16:52.220166,0,101,
A377RXUELJHZOM:37M28K1J0QDDX1SFPGPQGSTS2B9JAZ,37M28K1J0QDDX1SFPGPQGSTS2B9JAZ,A377RXUELJHZOM,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-01 04:05:49.564696,,2015-12-01 04:16:17.718007,0,101,
A3HNOR4JR6HELF:3MD9PLUKKIEAHZR8G6XHQS1IKGLZNK,3MD9PLUKKIEAHZR8G6XHQS1IKGLZNK,A3HNOR4JR6HELF,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-01 04:05:55.972194,,2015-12-01 04:18:07.983314,0,101,
AH4DLN8V1ERLU:3M23Y66PO27592Z2MXHSSOIT2BWS6Y,3M23Y66PO27592Z2MXHSSOIT2BWS6Y,AH4DLN8V1ERLU,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-01 04:13:20.050937,,2015-12-01 04:22:34.482548,0,101,
AQUOS2XZESNXB:33NF62TLXJ2J9E11172FA6WO7N4KJG,33NF62TLXJ2J9E11172FA6WO7N4KJG,AQUOS2XZESNXB,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-01 04:12:26.931136,,2015-12-01 04:23:09.513244,0,101,
A20W19EFGKL1SE:3K4J6M3CXET36Z2EHA4NJF1CAJSGAS,3K4J6M3CXET36Z2EHA4NJF1CAJSGAS,A20W19EFGKL1SE,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-01 04:03:55.398906,,2015-12-01 04:23:23.472226,0,101,
A2YJFCTJPPX66:3NG53N1RLVJV0O2YNVAWHX99LMFP81,3NG53N1RLVJV0O2YNVAWHX99LMFP81,A2YJFCTJPPX66,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-01 04:11:25.809461,,2015-12-01 04:24:35.468154,0,101,
A1TCJ27D6MZDTO:3U5NZHP4LR2OTZ3RQZ42UA28O55PHG,3U5NZHP4LR2OTZ3RQZ42UA28O55PHG,A1TCJ27D6MZDTO,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-01 04:14:44.58218,,2015-12-01 04:24:42.591884,0,101,
A2BD9ID59JNSYR:30IQTZXKAK6IR8ZMEI7YIVPU4NE0XF,30IQTZXKAK6IR8ZMEI7YIVPU4NE0XF,A2BD9ID59JNSYR,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-01 04:16:51.263765,,2015-12-01 04:27:19.569318,0,101,
AMCB33ZJ4VP6P:39U1BHVTDLR7RJPZSVOKVQ2VU3A3TU,39U1BHVTDLR7RJPZSVOKVQ2VU3A3TU,AMCB33ZJ4VP6P,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-01 04:18:30.149238,,2015-12-01 04:28:52.743722,0,101,
A2YHL5J6NXE9W3:31UV0MXWNQCKWKWSC2D9WGY6XIK5I4,31UV0MXWNQCKWKWSC2D9WGY6XIK5I4,A2YHL5J6NXE9W3,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-01 04:17:03.972739,,2015-12-01 04:30:47.970103,0,101,
A2GO6AJ5KRIV8D:3R3YRB5GRF3MBH391FT4NU23JR8AUN,3R3YRB5GRF3MBH391FT4NU23JR8AUN,A2GO6AJ5KRIV8D,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-01 04:14:58.281982,,2015-12-01 04:28:32.950132,0,101,
A1NBWNVPBLSHKZ:3NPFYT4IZC4F2CA7SKW13NCAB41GXW,3NPFYT4IZC4F2CA7SKW13NCAB41GXW,A1NBWNVPBLSHKZ,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-01 04:11:24.700639,,,0,103,
A1JV453YX4V40F:37QW5D2ZRGMSDGIQFCEQC2EK86MS8K,37QW5D2ZRGMSDGIQFCEQC2EK86MS8K,A1JV453YX4V40F,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-01 04:14:01.048729,,2015-12-01 04:27:55.114109,0,101,
AA2K7L61ZMMUT:3ZSANO2JCF71SVSDNQKWMUV6VA0FSP,3ZSANO2JCF71SVSDNQKWMUV6VA0FSP,AA2K7L61ZMMUT,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-01 04:14:34.265894,,2015-12-01 04:28:14.915784,0,101,
AK52OZPH4WCPY:3TUI152ZZBNYP0JSONG62SCBCCX1QM,3TUI152ZZBNYP0JSONG62SCBCCX1QM,AK52OZPH4WCPY,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-01 04:21:51.729575,,2015-12-01 04:30:50.702997,0,101,
A2WE3B0N2ZSC1K:3Z4XG4ZF48R09X4P9MKDBAVCNLOX8X,3Z4XG4ZF48R09X4P9MKDBAVCNLOX8X,A2WE3B0N2ZSC1K,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-01 04:14:06.410805,,2015-12-01 04:32:09.345252,0,101,
AKP62117NNERC:3MRNMEIQW56HQYJRCBS5M8EQR3CLD6,3MRNMEIQW56HQYJRCBS5M8EQR3CLD6,AKP62117NNERC,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-01 04:19:36.850517,,2015-12-01 04:32:27.9188,0,101,
ABBJOZRIPLPW1:3FE7TXL1LIN5EL1O7RGK7BMG4IA2Q3,3FE7TXL1LIN5EL1O7RGK7BMG4IA2Q3,ABBJOZRIPLPW1,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-01 04:16:49.90888,,2015-12-01 04:33:52.502531,0,101,
A3EHI7J2E5DSJK:3VNL7UK1XFJ27V5SCQPMWZRSXTEFTE,3VNL7UK1XFJ27V5SCQPMWZRSXTEFTE,A3EHI7J2E5DSJK,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-01 04:13:33.899563,,2015-12-01 04:34:02.66282,0,102,
A3FU99QHMC1KLP:3NOKK93PR188CYNZRKGLFV6RIIBEE4,3NOKK93PR188CYNZRKGLFV6RIIBEE4,A3FU99QHMC1KLP,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-01 04:21:24.13023,,,0,103,
A1QFL2GS6L26HG:3TEM0PF1Q5X4T2U5NI6MOOM2O510DC,3TEM0PF1Q5X4T2U5NI6MOOM2O510DC,A1QFL2GS6L26HG,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-01 04:19:26.203468,,2015-12-01 04:36:58.417339,0,101,
A1BET4BOYO3ZTJ:3WRFBPLXRAO9W6KFVZ28MRW35LO3NT,3WRFBPLXRAO9W6KFVZ28MRW35LO3NT,A1BET4BOYO3ZTJ,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-01 04:16:41.436474,,2015-12-01 04:36:11.096304,0,102,
AH2241WTIVGIC:3VHP9MDGRNKLLE3HQ4UW7PRO97FCFT,3VHP9MDGRNKLLE3HQ4UW7PRO97FCFT,AH2241WTIVGIC,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-01 04:24:33.057082,,2015-12-01 04:38:37.592779,0,101,
A36A9IO9E44UC9:3ON104KXQKWK1WCXNEYESF10CXNW4X,3ON104KXQKWK1WCXNEYESF10CXNW4X,A36A9IO9E44UC9,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-01 04:21:24.973317,,2015-12-01 04:37:36.138695,0,101,
ABMETPI4AAAAM:3137ONMDKG56WCJQXF69FYR3VYREGM,3137ONMDKG56WCJQXF69FYR3VYREGM,ABMETPI4AAAAM,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-01 04:22:04.614811,,2015-12-01 04:39:12.391088,0,101,
ABSMQJMF6VF7T:3NLZY2D53PPBF7NWHXYPM7LPAI1QLG,3NLZY2D53PPBF7NWHXYPM7LPAI1QLG,ABSMQJMF6VF7T,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-01 04:21:08.833003,,2015-12-01 04:37:21.510825,0,101,
A1XIXFVPISZ2PJ:3QAPZX2QN4DHQSWPQTM5S5VYRED206,3QAPZX2QN4DHQSWPQTM5S5VYRED206,A1XIXFVPISZ2PJ,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-01 04:24:48.897707,,2015-12-01 04:38:14.7139,0,102,
AUI3R928P63B0:3ITXP059PWJHXXE96GBH1SNYOHHSJ5,3ITXP059PWJHXXE96GBH1SNYOHHSJ5,AUI3R928P63B0,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-01 04:14:16.424038,,2015-12-01 04:40:13.515361,0,101,
AX1I9MBLJDKGA:3U84XHCDICDOVRH2Y1ILRJVITZRZ4Q,3U84XHCDICDOVRH2Y1ILRJVITZRZ4Q,AX1I9MBLJDKGA,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-01 04:22:53.940219,,2015-12-01 04:42:07.151414,0,101,
A11GOHU8PEXH8L:3BGYGHDBBXKOM2Z35GQJBTODOCX22Q,3BGYGHDBBXKOM2Z35GQJBTODOCX22Q,A11GOHU8PEXH8L,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-01 04:23:45.25843,,2015-12-01 04:40:03.644613,0,101,
A2XG2F8HKNUF26:3OJSZ2ATDSWN70FWTB9C5R8XJ2A57A,3OJSZ2ATDSWN70FWTB9C5R8XJ2A57A,A2XG2F8HKNUF26,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-01 04:25:42.23628,,2015-12-01 04:44:23.821021,0,101,
A2FI2VTA8JVYS6:3X31TUMD7XMNY33FWI8AL6DH26AL1H,3X31TUMD7XMNY33FWI8AL6DH26AL1H,A2FI2VTA8JVYS6,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-01 04:26:00.77905,,2015-12-01 04:45:10.362248,0,101,
A941R77GQ0DDA:39GAF6DQWR0QU8F9AMAG8FBJT4C1VG,39GAF6DQWR0QU8F9AMAG8FBJT4C1VG,A941R77GQ0DDA,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-01 04:23:05.353654,,2015-12-01 04:47:05.33376,0,101,
A1LJ4WAEDGELVL:3B837J3LDOWYVLXMELKQ3J9PY31RSW,3B837J3LDOWYVLXMELKQ3J9PY31RSW,A1LJ4WAEDGELVL,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-03 20:41:06.980753,,,0,103,
A31IZKL0SIL3MB:3Y54SXRO1LLRQD2I7FKLIZSV7GUTUS,3Y54SXRO1LLRQD2I7FKLIZSV7GUTUS,A31IZKL0SIL3MB,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-01 04:32:38.375318,,2015-12-01 04:42:38.50617,0,101,
A2AUDQQQALH4Q8:3ZPBJO59KP1F4201LQD7UGLJAM3DHR,3ZPBJO59KP1F4201LQD7UGLJAM3DHR,A2AUDQQQALH4Q8,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-01 04:16:49.466541,,2015-12-01 04:26:08.126079,0,102,
A1K3AERLR86EAE:3X87C8JFV6BYJKIM16VQYTZK2C9QSU,3X87C8JFV6BYJKIM16VQYTZK2C9QSU,A1K3AERLR86EAE,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-01 04:21:05.84001,,2015-12-01 04:33:03.40196,0,101,
A1IFIK8J49WBER:386CSBG1OZMTWMKPUTSNXO3SKNDQ69,386CSBG1OZMTWMKPUTSNXO3SKNDQ69,A1IFIK8J49WBER,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-01 04:27:09.034161,,,0,103,
A2T7TGWPAXRH6S:3IGI0VL647KYIVD1EXM0AUUE0CLNO9,3IGI0VL647KYIVD1EXM0AUUE0CLNO9,A2T7TGWPAXRH6S,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-01 04:41:27.709391,,2015-12-01 04:53:21.874792,0,101,
A1YP0ALFCGYVJA:3ZV9H2YQQD7ZJ0TTN0TVIA9UYXU3WM,3ZV9H2YQQD7ZJ0TTN0TVIA9UYXU3WM,A1YP0ALFCGYVJA,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-01 04:47:16.149654,,2015-12-01 04:58:46.88384,0,105,
AMX1C6N0OHJDZ:3ZQIG0FLQEGJV9VC7AZ1151DPHKWV9,3ZQIG0FLQEGJV9VC7AZ1151DPHKWV9,AMX1C6N0OHJDZ,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-01 04:28:01.050112,,2015-12-01 04:38:46.295987,0,102,
A2J0TT0OCLJXMC:3VFJCI1K4ZZV5GOVJLQ9E5QMANIGR2,3VFJCI1K4ZZV5GOVJLQ9E5QMANIGR2,A2J0TT0OCLJXMC,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-01 04:35:11.957006,,2015-12-01 04:47:04.520438,0,101,
A2X3WNRH7FO4F5:3SBEHTYCWN3IY86CN4I67DWZSNOIYX,3SBEHTYCWN3IY86CN4I67DWZSNOIYX,A2X3WNRH7FO4F5,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-01 04:29:23.916492,,2015-12-01 04:38:29.454504,0,102,
A2QH1BQA6GR48O:3XXU1SWE8MV6VVRT38FKYNEW3240AA,3XXU1SWE8MV6VVRT38FKYNEW3240AA,A2QH1BQA6GR48O,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-01 04:30:20.990787,,,0,103,
A2E9EQS1COZ3OA:3PS7W85Z8Z2T6LEF94PUM35HUVKT91,3PS7W85Z8Z2T6LEF94PUM35HUVKT91,A2E9EQS1COZ3OA,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-01 04:27:13.214308,,2015-12-01 04:41:17.367771,0,101,
AEVRPTCBBMGLG:3P59JYT76LKI61TGOVAFCGX3OPAT29,3P59JYT76LKI61TGOVAFCGX3OPAT29,AEVRPTCBBMGLG,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-01 04:26:48.712451,,2015-12-01 04:41:06.790555,0,101,
ACS90GWZRVRDD:31N2WW6R9RQX8E7YXBJVEMNU3U23FM,31N2WW6R9RQX8E7YXBJVEMNU3U23FM,ACS90GWZRVRDD,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-01 04:33:14.319376,,2015-12-01 04:43:38.772207,0,102,
